frame_id,timestamp,obs_iter,need_converge,attempted,la_pa,la_pr,lr_pa,lr_pr,inv_nf,inv_neg,rej_active,rej_late,sticky,flip,reaccept,r_min,r_mean,r_max,s_min,s_mean,s_max,z_min,z_mean,z_max,pv_min,pv_mean,pv_max,sv_min,sv_mean,sv_max,rv_min,rv_mean,rv_max,tv_min,tv_mean,tv_max,cnt_mean_mean,cnt_max_mean,probe_rescued,bin1_n,bin1_lapr,bin2_n,bin2_lapr,bin3_n,bin3_lapr,bin4_n,bin4_lapr,bin5_n,bin5_lapr,bin1_pv,bin1_z,bin2_pv,bin2_z,bin3_pv,bin3_z,bin4_pv,bin4_z,bin5_pv,bin5_z
0,0,2,0,1589,1586,2,0,1,0,0,3,0,0,0,0,0.200034916465,0.270179276172,0.340323635879,0.00374910447803,0.00388684855844,0.00402459263885,3.26694661349,4.31573503225,5.36452345101,0.00110108335217,0.001683506248,0.00226592914384,0.000244075859863,0.000276471621323,0.000308867382784,0.00121691800632,0.00189072388176,0.00256452975721,2.21814680152e-05,3.61468073567e-05,5.01121466982e-05,5.20000004768,8,1,9,0,672,0,851,2,50,0,7,0,0,0,0,0,0.001683506248,4.31573503225,0,0,0,0
0,0,3,0,1589,1586,2,0,1,0,0,3,0,0,0,0,0.200234706403,0.270058597817,0.339882489231,0.00375446902691,0.00389220897436,0.0040299489218,3.26787241505,4.3109402302,5.35400804534,0.0011064189652,0.00168887004628,0.00227132112737,0.000244048425211,0.000276468238957,0.000308888052703,0.00121691800632,0.00189072388176,0.00256452975721,2.21814680152e-05,3.61468073567e-05,5.01121466982e-05,5.20000004768,8,1,9,0,669,0,854,2,50,0,7,0,0,0,0,0,0.00168887004628,4.3109402302,0,0,0,0
5,1609059014.26,1,0,1604,1603,0,0,1,0,0,1,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,4,0,553,0,975,0,63,0,9,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,1591,1590,0,0,1,0,0,1,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,4,0,543,0,972,0,63,0,9,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,1591,1590,0,0,1,0,0,1,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,4,0,542,0,973,0,63,0,9,0,0,0,0,0,0,0,0,0,0,0
6,1609059014.37,1,0,1660,1658,1,1,0,0,0,1,0,0,0,0,0.104268221131,0.104268221131,0.104268221131,0.000581405350808,0.000581405350808,0.000581405350808,4.32426650912,4.32426650912,4.32426650912,9.67183757981e-05,9.67183757981e-05,9.67183757981e-05,0.000396040333558,0.000396040333558,0.000396040333558,6.51127427489e-05,6.51127427489e-05,6.51127427489e-05,2.35338987026e-05,2.35338987026e-05,2.35338987026e-05,6.40000009537,10,0,2,0,492,0,1075,1,81,0,10,0,0,0,0,0,9.67183757981e-05,4.32426650912,0,0,0,0
0,0,2,0,1658,1656,1,1,0,0,0,1,0,0,0,0,0.103895486596,0.103895486596,0.103895486596,0.000581236148671,0.000581236148671,0.000581236148671,4.30943538379,4.30943538379,4.30943538379,9.65516420217e-05,9.65516420217e-05,9.65516420217e-05,0.000396037865198,0.000396037865198,0.000396037865198,6.51127427489e-05,6.51127427489e-05,6.51127427489e-05,2.35338987026e-05,2.35338987026e-05,2.35338987026e-05,6.40000009537,10,0,2,0,497,0,1068,1,81,0,10,0,0,0,0,0,9.65516420217e-05,4.30943538379,0,0,0,0
7,1609059014.46,1,0,1689,1688,1,0,0,0,0,1,0,0,0,0,0.141561543001,0.141561543001,0.141561543001,0.000567033117757,0.000567033117757,0.000567033117757,5.9448523867,5.9448523867,5.9448523867,9.37351213588e-05,9.37351213588e-05,9.37351213588e-05,0.00039604300353,0.00039604300353,0.00039604300353,5.59273420298e-05,5.59273420298e-05,5.59273420298e-05,2.13276508382e-05,2.13276508382e-05,2.13276508382e-05,6.40000009537,10,0,3,0,361,0,1204,1,110,0,11,0,0,0,0,0,9.37351213588e-05,5.9448523867,0,0,0,0
0,0,2,0,1687,1686,1,0,0,0,0,1,0,0,0,0,0.141673586809,0.141673586809,0.141673586809,0.000565916403296,0.000565916403296,0.000565916403296,5.95542484099,5.95542484099,5.95542484099,9.2609315993e-05,9.2609315993e-05,9.2609315993e-05,0.000396052094435,0.000396052094435,0.000396052094435,5.59273420298e-05,5.59273420298e-05,5.59273420298e-05,2.13276508382e-05,2.13276508382e-05,2.13276508382e-05,6.40000009537,10,0,2,0,361,0,1203,1,110,0,11,0,0,0,0,0,9.2609315993e-05,5.95542484099,0,0,0,0
8,1609059014.57,1,0,1712,1707,2,1,2,0,0,4,0,0,0,0,0.0487376262453,0.0916087928366,0.134479959428,0.000152611001055,0.000362029065836,0.000571447130617,3.94522205766,4.78541551184,5.62560896601,2.33342097417e-05,5.8507865124e-05,9.36815205064e-05,7.51803446856e-05,0.000235618905641,0.000396057466596,2.51990959916e-05,4.33339892556e-05,6.14688825197e-05,2.02392609947e-05,2.45683058154e-05,2.88973506361e-05,4.20000004768,7.5,0,5,0,318,1,1221,1,156,0,12,0,0,0,2.33342097417e-05,3.94522205766,9.36815205064e-05,5.62560896601,0,0,0,0
0,0,2,0,1708,1704,2,1,1,0,0,3,0,0,1,0,0.0425505464327,0.0875744036252,0.132598260818,0.000153749550873,0.000363402752154,0.000573055953434,3.43161228373,4.48535682875,5.53910137377,2.44026431053e-05,5.9852796339e-05,9.53029495728e-05,7.52504611397e-05,0.000235647660743,0.000396044860347,2.51990959916e-05,4.33339892556e-05,6.14688825197e-05,2.02392609947e-05,2.45683058154e-05,2.88973506361e-05,4.20000004768,7.5,0,5,0,318,1,1218,1,155,0,12,0,0,0,2.44026431053e-05,3.43161228373,9.53029495728e-05,5.53910137377,0,0,0,0
9,1609059014.67,1,0,1717,1716,1,0,0,0,0,1,0,0,0,0,0.208295352908,0.208295352908,0.208295352908,0.000561190659031,0.000561190659031,0.000561190659031,8.79274268791,8.79274268791,8.79274268791,8.87684687495e-05,8.87684687495e-05,8.87684687495e-05,0.000396057220553,0.000396057220553,0.000396057220553,5.72811457531e-05,5.72811457531e-05,5.72811457531e-05,1.90838239757e-05,1.90838239757e-05,1.90838239757e-05,6.40000009537,10,0,2,0,288,0,1126,1,288,0,13,0,0,0,0,0,8.87684687495e-05,8.79274268791,0,0,0,0
0,0,2,0,1716,1715,1,0,0,0,0,1,0,0,0,0,0.210011402644,0.210011402644,0.210011402644,0.000561020802199,0.000561020802199,0.000561020802199,8.86652398298,8.86652398298,8.86652398298,8.86042525272e-05,8.86042525272e-05,8.86042525272e-05,0.000396051579943,0.000396051579943,0.000396051579943,5.72811457531e-05,5.72811457531e-05,5.72811457531e-05,1.90838239757e-05,1.90838239757e-05,1.90838239757e-05,6.40000009537,10,0,2,0,291,0,1122,1,288,0,13,0,0,0,0,0,8.86042525272e-05,8.86652398298,0,0,0,0
10,1609059014.76,1,0,1723,1722,1,0,0,0,0,1,0,0,0,0,0.0905560348249,0.0905560348249,0.0905560348249,0.000604449171688,0.000604449171688,0.000604449171688,3.68330348923,3.68330348923,3.68330348923,5.2074183009e-05,5.2074183009e-05,5.2074183009e-05,0.000327383191941,0.000327383191941,0.000327383191941,0.000207140600206,0.000207140600206,0.000207140600206,1.78511965314e-05,1.78511965314e-05,1.78511965314e-05,13.6000003815,14,1,0,0,269,0,1084,0,355,1,15,0,0,0,0,0,0,0,5.2074183009e-05,3.68330348923,0,0
0,0,2,0,1721,1720,1,0,0,0,0,1,0,0,0,0,0.0925832747432,0.0925832747432,0.0925832747432,0.000604086906856,0.000604086906856,0.000604086906856,3.76688903241,3.76688903241,3.76688903241,5.17654798082e-05,5.17654798082e-05,5.17654798082e-05,0.00032732963031,0.00032732963031,0.00032732963031,0.000207140600206,0.000207140600206,0.000207140600206,1.78511965314e-05,1.78511965314e-05,1.78511965314e-05,13.6000003815,14,1,0,0,266,0,1086,0,354,1,15,0,0,0,0,0,0,0,5.17654798082e-05,3.76688903241,0,0
11,1609059014.85,1,0,1730,1729,1,0,0,0,0,1,0,0,0,0,0.0920832046809,0.0920832046809,0.0920832046809,0.000723410515682,0.000723410515682,0.000723410515682,3.42363940609,3.42363940609,3.42363940609,8.85621631175e-05,8.85621631175e-05,8.85621631175e-05,0.000323655939188,0.000323655939188,0.000323655939188,0.000294497791126,0.000294497791126,0.000294497791126,1.66946222511e-05,1.66946222511e-05,1.66946222511e-05,12.3999996185,15,1,2,0,235,0,1077,0,387,1,29,0,0,0,0,0,0,0,8.85621631175e-05,3.42363940609,0,0
0,0,2,0,1724,1723,1,0,0,0,0,1,0,0,0,0,0.0956258519751,0.0956258519751,0.0956258519751,0.000722294133738,0.000722294133738,0.000722294133738,3.5581010156,3.5581010156,3.5581010156,8.73965466994e-05,8.73965466994e-05,8.73965466994e-05,0.000323705173661,0.000323705173661,0.000323705173661,0.000294497791126,0.000294497791126,0.000294497791126,1.66946222511e-05,1.66946222511e-05,1.66946222511e-05,12.3999996185,15,1,2,0,245,0,1063,0,385,1,29,0,0,0,0,0,0,0,8.73965466994e-05,3.5581010156,0,0
12,1609059014.97,1,0,1749,1748,0,1,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,1,0,225,0,937,0,551,0,35,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,1746,1745,0,1,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,1,0,223,0,938,0,548,0,36,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,1746,1745,0,1,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,1,0,222,0,938,0,549,0,36,0,0,0,0,0,0,0,0,0,0,0
13,1609059015.06,1,0,1782,1782,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,222,0,894,0,621,0,45,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,1780,1780,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,214,0,911,0,610,0,45,0,0,0,0,0,0,0,0,0,0,0
14,1609059015.16,1,0,1795,1795,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,2,0,181,0,900,0,647,0,65,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,1792,1792,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,2,0,187,0,884,0,653,0,66,0,0,0,0,0,0,0,0,0,0,0
15,1609059015.27,1,0,1798,1798,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,1,0,167,0,818,0,637,0,175,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,1794,1794,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,1,0,164,0,826,0,628,0,175,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,1793,1793,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,1,0,163,0,829,0,625,0,175,0,0,0,0,0,0,0,0,0,0,0
16,1609059015.36,1,0,1800,1799,1,0,0,0,0,1,0,0,0,0,0.0799855449368,0.0799855449368,0.0799855449368,0.000692120552042,0.000692120552042,0.000692120552042,3.04032937248,3.04032937248,3.04032937248,6.19844393393e-05,6.19844393393e-05,6.19844393393e-05,0.000323226534979,0.000323226534979,0.000323226534979,0.000292101223451,0.000292101223451,0.000292101223451,1.4808354273e-05,1.4808354273e-05,1.4808354273e-05,16.3999996185,20,1,0,0,150,0,800,0,644,0,206,1,0,0,0,0,0,0,0,0,6.19844393393e-05,3.04032937248
0,0,2,0,1797,1797,0,0,0,0,0,0,0,0,1,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,151,0,791,0,650,0,205,0,0,0,0,0,0,0,0,0,0,0
17,1609059015.46,1,0,1807,1806,1,0,0,0,0,1,0,0,0,0,0.32169580457,0.32169580457,0.32169580457,0.0111530732765,0.0111530732765,0.0111530732765,3.04612779367,3.04612779367,3.04612779367,0.00144213139841,0.00144213139841,0.00144213139841,7.64866388361e-05,7.64866388361e-05,7.64866388361e-05,0.00962703253052,0.00962703253052,0.00962703253052,7.42270868563e-06,7.42270868563e-06,7.42270868563e-06,11.1999998093,20,1,3,0,140,0,756,0,693,1,215,0,0,0,0,0,0,0,0.00144213139841,3.04612779367,0,0
0,0,2,0,1806,1806,0,0,0,0,0,0,0,0,1,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,3,0,141,0,748,0,699,0,215,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,1806,1806,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,3,0,141,0,749,0,698,0,215,0,0,0,0,0,0,0,0,0,0,0
18,1609059015.57,1,0,1825,1824,0,1,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,125,0,725,0,764,0,211,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,1819,1818,0,1,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,123,0,737,0,748,0,211,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,1819,1818,0,1,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,124,0,737,0,747,0,211,0,0,0,0,0,0,0,0,0,0,0
19,1609059015.66,1,0,1837,1837,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,124,0,689,0,797,0,227,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,1830,1830,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,125,0,682,0,798,0,225,0,0,0,0,0,0,0,0,0,0,0
20,1609059015.76,1,0,1847,1843,2,1,1,0,0,3,0,0,0,0,0.17425986503,0.242964654561,0.311669444091,0.0020795010739,0.00461556667227,0.00715163227063,3.68545946282,3.75340905172,3.82135864062,0.000527555609525,0.000718988372861,0.000910421136197,0.000201846292139,0.000271742856219,0.000341639420299,0.000949829762229,0.00361050331217,0.00627117686211,1.12603786946e-05,1.43321310163e-05,1.74038833381e-05,12.1999998093,20,1,0,0,126,0,632,0,861,2,228,0,0,0,0,0,0,0,0.000718988372861,3.75340905172,0,0
0,0,2,0,1843,1839,2,1,1,0,0,3,0,0,0,0,0.174398234088,0.243515044108,0.312631854129,0.00209591259207,0.0046282245947,0.00716053659732,3.69454058689,3.75196556637,3.80939054584,0.000536409708492,0.000731630466728,0.000926851224964,0.000201827721538,0.000271758684782,0.000341689648025,0.000949829762229,0.00361050331217,0.00627117686211,1.12603786946e-05,1.43321310163e-05,1.74038833381e-05,12.1999998093,20,1,0,0,125,0,632,0,859,2,227,0,0,0,0,0,0,0,0.000731630466728,3.75196556637,0,0
0,0,3,0,1843,1839,2,1,1,0,0,3,0,0,0,0,0.174770009154,0.243635821787,0.31250163442,0.00209969444096,0.00462935182536,0.00715900920976,3.69339564309,3.75373370126,3.81407175944,0.00053488207293,0.000732756476294,0.000930630879659,0.000201829915732,0.000271759905875,0.000341689896019,0.000949829762229,0.00361050331217,0.00627117686211,1.12603786946e-05,1.43321310163e-05,1.74038833381e-05,12.1999998093,20,1,0,0,125,0,632,0,860,2,226,0,0,0,0,0,0,0,0.000732756476294,3.75373370126,0,0
21,1609059015.87,1,0,1854,1854,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,1,0,107,0,598,0,922,0,226,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,1851,1851,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,1,0,107,0,598,0,921,0,224,0,0,0,0,0,0,0,0,0,0,0
22,1609059015.96,1,0,1850,1848,2,0,0,0,0,2,0,0,0,0,0.0809101486476,0.179547578577,0.278185008506,0.000694161793109,0.003754504471,0.0068148471489,3.0709492959,3.22038060833,3.36981192075,6.23363534756e-05,0.00024515083545,0.000427965317424,0.000323242230308,0.000332456320979,0.00034167041165,0.000294582475531,0.00316422461322,0.00603386675092,1.13446689076e-05,1.26727013507e-05,1.40007337939e-05,15,20,1,0,0,100,0,563,0,928,1,259,1,0,0,0,0,0,0,0.000427965317424,3.36981192075,6.23363534756e-05,3.0709492959
0,0,2,0,1847,1845,2,0,0,0,0,2,0,0,0,0,0.082367050031,0.179766167278,0.277165284524,0.000693293127583,0.00375019545323,0.00680709777888,3.12820398151,3.24378698735,3.35936999319,6.14119356104e-05,0.000240836096789,0.000420260257967,0.000323297982647,0.000332462041865,0.000341626101083,0.000294582475531,0.00316422461322,0.00603386675092,1.13446689076e-05,1.26727013507e-05,1.40007337939e-05,15,20,1,0,0,100,0,564,0,925,1,258,1,0,0,0,0,0,0,0.000420260257967,3.35936999319,6.14119356104e-05,3.12820398151
23,1609059016.06,1,0,1865,1863,2,0,0,0,0,2,0,0,0,0,0.157134403611,0.220447158509,0.283759913406,0.0024760818663,0.00462175064444,0.00676741942257,3.1578302578,3.30359899437,3.44936773095,0.000424175814939,0.00136915666305,0.00231413751117,6.50138816853e-05,0.000203327044312,0.000341640206938,7.34651748907e-05,0.003032065115,0.00599066505511,1.0938345586e-05,1.72018220708e-05,2.34652985557e-05,13,20,0,0,0,88,0,525,0,969,2,283,0,0,0,0,0,0,0,0.00136915666305,3.30359899437,0,0
0,0,2,0,1862,1860,2,0,0,0,0,2,0,0,0,0,0.158204623753,0.22136572986,0.284526835967,0.00247281305249,0.00462033754014,0.00676786202779,3.18143848267,3.32000788926,3.45857729584,0.000424617536674,0.00136774189655,0.00231086625642,6.50163226188e-05,0.000203328706521,0.000341641090422,7.34651748907e-05,0.003032065115,0.00599066505511,1.0938345586e-05,1.72018220708e-05,2.34652985557e-05,13,20,0,0,0,88,0,525,0,967,2,282,0,0,0,0,0,0,0,0.00136774189655,3.32000788926,0,0
24,1609059016.17,1,0,1865,1863,2,0,0,0,0,2,0,0,0,0,0.201705298992,0.250311161849,0.298917024707,0.00255023063126,0.00614871418132,0.00974719773138,3.02768551221,3.51093250815,3.99417950408,8.24152180433e-05,0.00107170297086,0.00206099072367,0.000301766968681,0.000321652309052,0.000341537649424,0.00215206107959,0.00474234914301,0.00733263720643,1.20321518578e-05,1.3009758404e-05,1.39873649503e-05,11.4000000954,20,0,1,0,83,0,515,0,973,2,293,0,0,0,0,0,0,0,0.00107170297086,3.51093250815,0,0
0,0,2,0,1864,1862,2,0,0,0,0,2,0,0,0,0,0.199920716944,0.250168769172,0.3004168214,0.00254936095911,0.00615320246851,0.0097570439779,3.04134099152,3.50042864594,3.95951630037,8.1545820642e-05,0.00107618405411,0.00207082228757,0.000301766693926,0.000321659512985,0.000341552332043,0.00215206107959,0.00474234914301,0.00733263720643,1.20321518578e-05,1.3009758404e-05,1.39873649503e-05,11.4000000954,20,0,1,0,83,0,511,0,976,2,293,0,0,0,0,0,0,0,0.00107618405411,3.50042864594,0,0
25,1609059016.26,1,0,1869,1869,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,3,0,82,0,507,0,963,0,314,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,1867,1866,1,0,0,0,0,1,0,0,1,0,0.334328665474,0.334328665474,0.334328665474,0.00414985807003,0.00414985807003,0.00414985807003,5.18987613695,5.18987613695,5.18987613695,0.00337314781384,0.00337314781384,0.00337314781384,0.000386806664132,0.000386806664132,0.000386806664132,0.00037680338516,0.00037680338516,0.00037680338516,1.31002069011e-05,1.31002069011e-05,1.31002069011e-05,10.1999998093,20,1,3,0,81,0,516,0,949,1,318,0,0,0,0,0,0,0,0.00337314781384,5.18987613695,0,0
0,0,3,0,1867,1866,1,0,0,0,0,1,0,0,0,0,0.333972798937,0.333972798937,0.333972798937,0.00420738579186,0.00420738579186,0.00420738579186,5.14878702844,5.14878702844,5.14878702844,0.00343067755787,0.00343067755787,0.00343067755787,0.000386804641929,0.000386804641929,0.000386804641929,0.00037680338516,0.00037680338516,0.00037680338516,1.31002069011e-05,1.31002069011e-05,1.31002069011e-05,10.1999998093,20,1,3,0,81,0,514,0,951,1,318,0,0,0,0,0,0,0,0.00343067755787,5.14878702844,0,0
